09/01/2025	 20:25:54	8.48	16.94	14.30	54.29	71.50	8.48	8.48	
09/01/2025	 20:25:55	8.44	16.97	14.13	57.76	79.44	8.44	8.44	
09/01/2025	 20:25:56	8.14	17.04	14.33	57.61	72.93	8.14	8.14	
09/01/2025	 20:25:57	8.07	16.28	14.44	52.10	80.16	8.07	8.07	
09/01/2025	 20:25:58	8.20	16.30	14.34	57.72	73.33	8.20	8.20	
09/01/2025	 20:25:59	8.45	16.39	14.44	58.51	77.99	8.45	8.45	
09/01/2025	 20:26:00	8.16	17.12	14.22	58.74	70.18	8.16	8.16	
09/01/2025	 20:26:01	8.28	17.13	14.25	50.99	79.74	8.28	8.28	
09/01/2025	 20:26:02	8.49	16.27	14.45	50.10	76.61	8.49	8.49	
09/01/2025	 20:26:03	8.38	17.19	14.01	54.86	79.71	8.38	8.38	
09/01/2025	 20:26:04	8.36	16.06	14.22	55.23	73.49	8.36	8.36	
09/01/2025	 20:26:05	8.01	16.57	14.05	54.00	74.27	8.01	8.01	
09/01/2025	 20:26:06	8.06	16.20	14.26	54.80	76.79	8.06	8.06	
09/01/2025	 20:26:07	8.01	17.46	14.35	56.49	77.91	8.01	8.01	
09/01/2025	 20:26:08	8.01	17.16	14.44	57.51	74.32	8.01	8.01	
09/01/2025	 20:26:09	8.01	17.36	14.04	57.58	79.64	8.01	8.01	
09/01/2025	 20:26:10	8.09	16.79	14.17	57.20	76.66	8.09	8.09	
09/01/2025	 20:26:11	8.02	16.49	14.01	56.03	77.21	8.02	8.02	
09/01/2025	 20:26:12	8.20	16.40	14.38	58.21	80.35	8.20	8.20	
09/01/2025	 20:26:13	8.04	16.13	14.35	56.94	77.18	8.04	8.04	
09/01/2025	 20:26:14	8.48	16.76	14.34	59.90	79.67	8.48	8.48	
09/01/2025	 20:26:15	8.05	16.90	14.03	53.74	79.25	8.05	8.05	
09/01/2025	 20:26:16	8.37	16.03	14.11	55.58	79.68	8.37	8.37	
09/01/2025	 20:26:17	8.21	16.54	14.44	56.74	71.01	8.21	8.21	
09/01/2025	 20:26:18	8.21	17.15	14.33	59.39	78.69	8.21	8.21	
09/01/2025	 20:26:19	8.35	17.17	14.36	53.59	76.84	8.35	8.35	
09/01/2025	 20:26:20	8.30	16.63	14.18	56.17	74.49	8.30	8.30	
09/01/2025	 20:26:21	8.29	17.22	14.12	52.80	80.48	8.29	8.29	
09/01/2025	 20:26:22	8.48	16.83	14.04	50.49	72.04	8.48	8.48	
09/01/2025	 20:26:23	8.12	17.44	14.02	60.00	70.32	8.12	8.12	
09/01/2025	 20:26:24	8.21	16.59	14.18	59.90	72.97	8.21	8.21	
09/01/2025	 20:26:25	8.33	16.24	14.33	54.70	71.41	8.33	8.33	
09/01/2025	 20:26:26	8.43	16.18	14.02	59.87	75.79	8.43	8.43	
09/01/2025	 20:26:27	8.40	16.58	14.12	54.41	73.19	8.40	8.40	
09/01/2025	 20:26:28	8.50	16.46	14.47	59.12	75.59	8.50	8.50	
09/01/2025	 20:26:29	8.37	17.48	14.31	51.85	80.34	8.37	8.37	
09/01/2025	 20:26:30	8.24	17.17	14.01	57.82	70.91	8.24	8.24	
09/01/2025	 20:26:31	8.45	16.18	14.22	53.17	77.44	8.45	8.45	
09/01/2025	 20:26:32	8.39	16.99	14.08	56.32	76.91	8.39	8.39	
09/01/2025	 20:26:33	8.45	16.25	14.43	51.23	72.17	8.45	8.45	
09/01/2025	 20:26:34	8.39	16.66	14.23	50.27	71.99	8.39	8.39	
09/01/2025	 20:26:35	8.05	17.26	14.10	51.08	73.30	8.05	8.05	
09/01/2025	 20:26:36	8.23	17.12	14.39	56.26	71.42	8.23	8.23	
09/01/2025	 20:26:37	8.28	17.05	14.18	52.77	77.58	8.28	8.28	
09/01/2025	 20:26:38	8.27	16.25	14.02	58.76	71.09	8.27	8.27	
09/01/2025	 20:26:39	8.30	16.06	14.38	59.61	75.58	8.30	8.30	
09/01/2025	 20:26:40	8.32	17.44	14.14	55.58	71.54	8.32	8.32	
09/01/2025	 20:26:41	8.35	16.32	14.11	55.11	79.85	8.35	8.35	
09/01/2025	 20:26:42	8.02	16.19	14.34	50.64	78.77	8.02	8.02	
09/01/2025	 20:26:43	8.37	16.12	14.32	54.22	78.54	8.37	8.37	
09/01/2025	 20:26:44	8.14	17.11	14.45	53.35	75.70	8.14	8.14	
09/01/2025	 20:26:45	8.39	16.16	14.36	58.17	72.07	8.39	8.39	
09/01/2025	 20:26:46	8.46	16.98	14.32	53.10	77.55	8.46	8.46	
09/01/2025	 20:26:47	8.47	17.27	14.44	57.13	80.37	8.47	8.47	
09/01/2025	 20:26:48	8.17	17.43	14.47	50.49	74.36	8.17	8.17	
09/01/2025	 20:26:49	8.27	16.82	14.01	58.85	76.81	8.27	8.27	
09/01/2025	 20:26:50	8.13	17.06	14.01	53.44	78.30	8.13	8.13	
09/01/2025	 20:26:51	8.49	16.91	14.30	52.85	73.96	8.49	8.49	
09/01/2025	 20:26:52	8.29	16.14	14.14	50.14	76.87	8.29	8.29	
09/01/2025	 20:26:53	8.15	17.31	14.37	57.87	75.96	8.15	8.15	
09/01/2025	 20:26:54	8.10	16.72	14.40	54.21	78.87	8.10	8.10	
09/01/2025	 20:26:55	8.06	16.40	14.08	52.18	72.62	8.06	8.06	
09/01/2025	 20:26:56	8.37	16.11	14.14	51.76	75.91	8.37	8.37	
09/01/2025	 20:26:57	8.26	16.83	14.43	51.15	80.42	8.26	8.26	
09/01/2025	 20:26:58	8.49	16.08	14.49	58.17	76.17	8.49	8.49	
09/01/2025	 20:26:59	8.04	16.01	14.20	53.48	70.05	8.04	8.04	
09/01/2025	 20:27:00	8.42	16.97	14.09	57.93	70.99	8.42	8.42	
09/01/2025	 20:27:01	8.42	16.54	14.02	59.68	70.83	8.42	8.42	
09/01/2025	 20:27:02	8.37	17.15	14.45	57.93	79.04	8.37	8.37	
09/01/2025	 20:27:03	8.03	17.39	14.03	50.86	77.71	8.03	8.03	
09/01/2025	 20:27:04	8.37	17.43	14.14	52.42	75.42	8.37	8.37	
09/01/2025	 20:27:05	8.17	16.01	14.21	57.78	76.15	8.17	8.17	
09/01/2025	 20:27:06	8.30	17.31	14.16	55.26	74.80	8.30	8.30	
09/01/2025	 20:27:07	8.02	16.42	14.12	55.43	73.66	8.02	8.02	
09/01/2025	 20:27:08	8.47	16.09	14.15	56.98	76.84	8.47	8.47	
09/01/2025	 20:27:09	8.37	16.37	14.45	54.15	76.37	8.37	8.37	
09/01/2025	 20:27:10	8.20	16.70	14.21	53.95	74.38	8.20	8.20	
09/01/2025	 20:27:11	8.33	17.24	14.25	56.52	72.87	8.33	8.33	
09/01/2025	 20:27:12	8.15	17.25	14.07	60.50	79.14	8.15	8.15	
09/01/2025	 20:27:13	8.02	17.25	14.30	54.42	71.17	8.02	8.02	
09/01/2025	 20:27:14	8.18	16.39	14.07	57.20	74.35	8.18	8.18	
09/01/2025	 20:27:15	8.38	16.56	14.12	52.65	70.34	8.38	8.38	
09/01/2025	 20:27:16	8.15	16.84	14.41	53.27	74.84	8.15	8.15	
09/01/2025	 20:27:17	8.25	17.46	14.35	50.39	74.82	8.25	8.25	
09/01/2025	 20:27:18	8.04	17.18	14.09	60.36	71.49	8.04	8.04	
09/01/2025	 20:27:19	8.18	16.72	14.05	51.23	70.66	8.18	8.18	
09/01/2025	 20:27:20	8.09	16.30	14.37	50.54	73.12	8.09	8.09	
09/01/2025	 20:27:21	8.17	16.94	14.16	57.47	79.20	8.17	8.17	
09/01/2025	 20:27:22	8.27	16.97	14.40	52.04	74.17	8.27	8.27	
09/01/2025	 20:27:23	8.45	17.14	14.34	51.53	70.42	8.45	8.45	
09/01/2025	 20:27:24	8.40	17.12	14.46	58.59	72.36	8.40	8.40	
09/01/2025	 20:27:25	8.31	16.65	14.13	54.69	71.66	8.31	8.31	
09/01/2025	 20:27:26	8.14	16.62	14.41	54.95	78.55	8.14	8.14	
09/01/2025	 20:27:27	8.38	16.57	14.15	53.25	75.27	8.38	8.38	
09/01/2025	 20:27:28	8.04	17.23	14.01	51.73	77.30	8.04	8.04	
09/01/2025	 20:27:29	8.03	16.17	14.05	59.76	74.05	8.03	8.03	
09/01/2025	 20:27:30	8.03	16.95	14.18	53.48	78.03	8.03	8.03	
09/01/2025	 20:27:31	8.31	17.25	14.01	56.54	76.38	8.31	8.31	
09/01/2025	 20:27:32	8.40	17.40	14.49	51.87	77.51	8.40	8.40	
09/01/2025	 20:27:33	8.37	16.46	14.26	53.59	80.23	8.37	8.37	
09/01/2025	 20:27:34	8.01	16.26	14.14	54.69	80.21	8.01	8.01	
09/01/2025	 20:27:35	8.17	16.13	14.25	54.14	72.90	8.17	8.17	
09/01/2025	 20:27:36	8.09	16.60	14.41	53.25	78.27	8.09	8.09	
09/01/2025	 20:27:37	8.01	16.99	14.47	50.72	77.18	8.01	8.01	
09/01/2025	 20:27:38	8.49	17.08	14.10	57.70	71.49	8.49	8.49	
09/01/2025	 20:27:39	8.16	17.22	14.49	53.80	80.46	8.16	8.16	
09/01/2025	 20:27:40	8.25	17.48	14.06	57.18	71.03	8.25	8.25	
09/01/2025	 20:27:41	8.47	17.31	14.20	54.34	77.68	8.47	8.47	
09/01/2025	 20:27:42	8.36	17.21	14.30	56.88	72.05	8.36	8.36	
09/01/2025	 20:27:43	8.07	16.97	14.20	56.05	70.88	8.07	8.07	
09/01/2025	 20:27:44	8.34	17.47	14.49	50.31	78.50	8.34	8.34	
09/01/2025	 20:27:45	8.18	17.49	14.25	55.48	70.23	8.18	8.18	
09/01/2025	 20:27:46	8.10	16.56	14.42	56.98	73.80	8.10	8.10	
09/01/2025	 20:27:47	8.03	17.21	14.12	57.20	77.09	8.03	8.03	
09/01/2025	 20:27:48	8.38	17.29	14.43	50.64	79.05	8.38	8.38	
09/01/2025	 20:27:49	8.23	16.14	14.30	56.54	75.09	8.23	8.23	
09/01/2025	 20:27:50	8.27	16.15	14.41	59.05	71.86	8.27	8.27	
09/01/2025	 20:27:51	8.02	16.58	14.46	60.20	72.36	8.02	8.02	
09/01/2025	 20:27:52	8.00	16.13	14.19	55.07	77.01	8.00	8.00	
09/01/2025	 20:27:53	8.49	17.10	14.06	55.62	79.45	8.49	8.49	
09/01/2025	 20:27:54	8.45	16.12	14.34	54.82	72.21	8.45	8.45	
09/01/2025	 20:27:55	8.15	17.35	14.32	57.79	78.94	8.15	8.15	
09/01/2025	 20:27:56	8.42	17.16	14.40	52.72	79.32	8.42	8.42	
09/01/2025	 20:27:57	8.07	16.39	14.26	57.68	71.95	8.07	8.07	
09/01/2025	 20:27:58	8.07	17.41	14.40	53.84	78.74	8.07	8.07	
09/01/2025	 20:27:59	8.43	17.21	14.30	55.57	78.24	8.43	8.43	
09/01/2025	 20:28:00	8.09	17.10	14.34	51.94	74.86	8.09	8.09	
09/01/2025	 20:28:01	8.45	16.73	14.35	50.30	79.38	8.45	8.45	
09/01/2025	 20:28:02	8.09	16.59	14.23	50.02	71.26	8.09	8.09	
09/01/2025	 20:28:03	8.11	17.24	14.47	58.94	72.56	8.11	8.11	
09/01/2025	 20:28:04	8.22	16.46	14.22	60.08	70.74	8.22	8.22	
09/01/2025	 20:28:05	8.30	17.44	14.22	60.33	78.50	8.30	8.30	
09/01/2025	 20:28:06	8.28	16.34	14.04	52.22	78.99	8.28	8.28	
09/01/2025	 20:28:07	8.20	16.14	14.46	53.64	70.22	8.20	8.20	
09/01/2025	 20:28:08	8.30	16.52	14.34	57.95	71.04	8.30	8.30	
09/01/2025	 20:28:09	8.39	16.67	14.19	51.48	77.74	8.39	8.39	
09/01/2025	 20:28:10	8.37	16.59	14.26	51.71	75.44	8.37	8.37	
09/01/2025	 20:28:11	8.16	16.79	14.00	55.82	79.50	8.16	8.16	
09/01/2025	 20:28:12	8.21	17.47	14.44	54.27	74.28	8.21	8.21	
09/01/2025	 20:28:13	8.35	16.56	14.06	55.62	75.54	8.35	8.35	
09/01/2025	 20:28:14	8.20	17.29	14.03	56.39	78.48	8.20	8.20	
09/01/2025	 20:28:15	8.05	16.56	14.06	55.64	76.20	8.05	8.05	
09/01/2025	 20:28:16	8.03	16.37	14.07	58.88	75.40	8.03	8.03	
09/01/2025	 20:28:17	8.16	16.35	14.15	52.91	71.47	8.16	8.16	
09/01/2025	 20:28:18	8.34	17.12	14.42	59.00	78.74	8.34	8.34	
09/01/2025	 20:28:19	8.09	17.24	14.28	55.71	76.99	8.09	8.09	
09/01/2025	 20:28:20	8.15	16.40	14.47	54.25	74.00	8.15	8.15	
09/01/2025	 20:28:21	8.08	16.46	14.41	60.01	79.83	8.08	8.08	
09/01/2025	 20:28:22	8.47	16.88	14.23	55.88	79.36	8.47	8.47	
09/01/2025	 20:28:23	8.33	16.43	14.45	55.59	70.65	8.33	8.33	
09/01/2025	 20:28:24	8.36	16.87	14.27	56.47	78.63	8.36	8.36	
09/01/2025	 20:28:25	8.29	16.19	14.28	53.12	72.56	8.29	8.29	
09/01/2025	 20:28:26	8.25	16.12	14.07	53.85	71.30	8.25	8.25	
09/01/2025	 20:28:27	8.50	16.54	14.09	59.54	76.66	8.50	8.50	
09/01/2025	 20:28:28	8.47	16.34	14.30	51.69	78.21	8.47	8.47	
09/01/2025	 20:28:29	8.17	17.08	14.14	57.09	76.54	8.17	8.17	
09/01/2025	 20:28:30	8.48	16.45	14.48	53.29	72.76	8.48	8.48	
09/01/2025	 20:28:31	8.12	17.31	14.39	58.09	77.67	8.12	8.12	
09/01/2025	 20:28:32	8.44	16.99	14.12	53.18	74.19	8.44	8.44	
09/01/2025	 20:28:33	8.44	16.15	14.05	57.86	74.33	8.44	8.44	
09/01/2025	 20:28:34	8.37	16.83	14.07	56.59	73.34	8.37	8.37	
09/01/2025	 20:28:35	8.16	16.34	14.37	55.51	70.82	8.16	8.16	
09/01/2025	 20:28:36	8.13	16.77	14.47	59.80	73.07	8.13	8.13	
09/01/2025	 20:28:37	8.47	16.58	14.04	53.87	74.44	8.47	8.47	
09/01/2025	 20:28:38	8.05	16.55	14.05	59.19	78.39	8.05	8.05	
09/01/2025	 20:28:39	8.37	16.87	14.03	53.76	72.72	8.37	8.37	
09/01/2025	 20:28:40	8.42	16.29	14.11	56.66	79.18	8.42	8.42	
09/01/2025	 20:28:41	8.36	16.63	14.02	52.80	80.31	8.36	8.36	
09/01/2025	 20:28:42	8.03	16.99	14.16	50.73	74.07	8.03	8.03	
09/01/2025	 20:28:43	8.34	16.19	14.38	52.97	74.03	8.34	8.34	
09/01/2025	 20:28:44	8.38	17.46	14.34	58.57	76.58	8.38	8.38	
09/01/2025	 20:28:45	8.01	16.32	14.49	59.94	80.13	8.01	8.01	
09/01/2025	 20:28:46	8.30	16.92	14.25	57.31	76.56	8.30	8.30	
09/01/2025	 20:28:47	8.04	16.89	14.36	57.60	70.75	8.04	8.04	
09/01/2025	 20:28:48	8.46	17.01	14.35	50.33	71.46	8.46	8.46	
09/01/2025	 20:28:49	8.21	17.46	14.29	51.66	77.42	8.21	8.21	
09/01/2025	 20:28:50	8.36	16.59	14.03	50.77	78.48	8.36	8.36	
09/01/2025	 20:28:51	8.03	17.19	14.01	52.88	72.61	8.03	8.03	
09/01/2025	 20:28:52	8.13	16.50	14.09	58.76	70.44	8.13	8.13	
09/01/2025	 20:28:53	8.05	16.01	14.47	54.87	70.45	8.05	8.05	
09/01/2025	 20:28:54	8.07	17.01	14.17	59.83	70.03	8.07	8.07	
09/01/2025	 20:28:55	8.14	17.44	14.12	56.79	71.44	8.14	8.14	
09/01/2025	 20:28:56	8.27	16.29	14.05	55.24	76.01	8.27	8.27	
09/01/2025	 20:28:57	8.21	16.09	14.06	58.89	77.35	8.21	8.21	
09/01/2025	 20:28:58	8.03	16.62	14.34	53.67	74.93	8.03	8.03	
09/01/2025	 20:28:59	8.40	17.37	14.34	54.48	75.54	8.40	8.40	
09/01/2025	 20:29:00	8.26	17.20	14.14	51.63	73.70	8.26	8.26	
09/01/2025	 20:29:01	8.34	17.06	14.43	55.54	79.72	8.34	8.34	
09/01/2025	 20:29:02	8.34	16.08	14.31	50.66	76.78	8.34	8.34	
09/01/2025	 20:29:03	8.15	16.64	14.19	55.85	79.33	8.15	8.15	
09/01/2025	 20:29:04	8.09	16.68	14.03	56.48	70.11	8.09	8.09	
09/01/2025	 20:29:05	8.04	16.00	14.23	58.85	75.14	8.04	8.04	
09/01/2025	 20:29:06	8.23	16.09	14.40	59.03	73.96	8.23	8.23	
09/01/2025	 20:29:07	8.29	16.80	14.11	56.02	71.13	8.29	8.29	
09/01/2025	 20:29:08	8.47	17.42	14.12	52.99	76.73	8.47	8.47	
09/01/2025	 20:29:09	8.40	16.62	14.37	51.36	74.54	8.40	8.40	
09/01/2025	 20:29:10	8.43	16.53	14.21	55.94	73.86	8.43	8.43	
09/01/2025	 20:29:11	8.18	16.89	14.21	60.08	71.55	8.18	8.18	
09/01/2025	 20:29:12	8.24	16.05	14.00	50.63	79.80	8.24	8.24	
09/01/2025	 20:29:13	8.12	16.18	14.23	60.16	78.90	8.12	8.12	
09/01/2025	 20:29:14	8.03	16.14	14.30	53.64	78.89	8.03	8.03	
09/01/2025	 20:29:15	8.14	17.47	14.04	58.62	79.85	8.14	8.14	
09/01/2025	 20:29:16	8.48	16.22	14.49	55.79	78.80	8.48	8.48	
09/01/2025	 20:29:17	8.12	16.20	14.05	50.11	73.03	8.12	8.12	
09/01/2025	 20:29:18	8.37	16.80	14.14	54.74	77.96	8.37	8.37	
09/01/2025	 20:29:19	8.26	17.29	14.43	56.75	76.11	8.26	8.26	
09/01/2025	 20:29:20	8.27	17.37	14.46	53.03	75.82	8.27	8.27	
09/01/2025	 20:29:21	8.48	17.45	14.25	59.48	73.99	8.48	8.48	
09/01/2025	 20:29:22	8.32	16.97	14.04	55.80	71.05	8.32	8.32	
09/01/2025	 20:29:23	8.39	16.29	14.48	57.86	76.93	8.39	8.39	
09/01/2025	 20:29:24	8.39	16.09	14.06	58.79	77.80	8.39	8.39	
09/01/2025	 20:29:25	8.30	16.59	14.29	58.23	79.34	8.30	8.30	
09/01/2025	 20:29:26	8.27	16.43	14.04	50.92	71.25	8.27	8.27	
09/01/2025	 20:29:27	8.46	17.29	14.26	54.69	74.66	8.46	8.46	
09/01/2025	 20:29:28	8.45	16.46	14.32	58.84	73.37	8.45	8.45	
09/01/2025	 20:29:29	8.15	16.03	14.40	58.33	74.82	8.15	8.15	
09/01/2025	 20:29:30	8.47	17.12	14.19	57.07	74.63	8.47	8.47	
09/01/2025	 20:29:31	8.10	16.94	14.33	51.74	73.52	8.10	8.10	
09/01/2025	 20:29:32	8.04	16.43	14.17	50.92	70.59	8.04	8.04	
09/01/2025	 20:29:33	8.04	17.00	14.19	56.78	73.19	8.04	8.04	
09/01/2025	 20:29:34	8.45	17.18	14.32	56.33	79.81	8.45	8.45	
09/01/2025	 20:29:35	8.34	16.19	14.27	57.51	76.17	8.34	8.34	
09/01/2025	 20:29:36	8.10	16.13	14.24	50.59	75.80	8.10	8.10	
09/01/2025	 20:29:37	8.37	16.20	14.34	51.59	75.74	8.37	8.37	
09/01/2025	 20:29:38	8.34	16.96	14.39	56.58	71.69	8.34	8.34	
09/01/2025	 20:29:39	8.49	17.08	14.27	60.39	76.25	8.49	8.49	
09/01/2025	 20:29:40	8.26	17.21	14.34	58.11	77.64	8.26	8.26	
09/01/2025	 20:29:41	8.19	16.43	14.17	60.34	76.36	8.19	8.19	
09/01/2025	 20:29:42	8.45	16.83	14.48	60.38	74.94	8.45	8.45	
09/01/2025	 20:29:43	8.22	16.61	14.02	56.60	70.92	8.22	8.22	
09/01/2025	 20:29:44	8.22	17.48	14.24	50.03	71.07	8.22	8.22	
09/01/2025	 20:29:45	8.47	16.02	14.01	50.50	73.29	8.47	8.47	
09/01/2025	 20:29:46	8.42	17.28	14.13	54.58	77.32	8.42	8.42	
09/01/2025	 20:29:47	8.18	16.14	14.32	55.77	70.04	8.18	8.18	
09/01/2025	 20:29:48	8.42	16.53	14.29	58.96	76.05	8.42	8.42	
09/01/2025	 20:29:49	8.44	16.40	14.42	59.96	79.72	8.44	8.44	
09/01/2025	 20:29:50	8.37	16.22	14.43	55.66	73.61	8.37	8.37	
09/01/2025	 20:29:51	8.17	16.59	14.15	58.67	78.87	8.17	8.17	
09/01/2025	 20:29:52	8.47	16.24	14.04	57.43	76.25	8.47	8.47	
09/01/2025	 20:29:53	8.28	17.29	14.21	53.13	78.73	8.28	8.28	
09/01/2025	 20:29:54	8.39	17.46	14.12	58.29	78.89	8.39	8.39	
09/01/2025	 20:29:55	8.08	17.00	14.02	52.93	70.84	8.08	8.08	
09/01/2025	 20:29:56	8.10	16.07	14.43	50.90	73.43	8.10	8.10	
09/01/2025	 20:29:57	8.28	17.00	14.24	59.19	76.45	8.28	8.28	
09/01/2025	 20:29:58	8.09	16.44	14.28	53.51	80.06	8.09	8.09	
09/01/2025	 20:29:59	8.47	16.72	14.01	50.10	70.03	8.47	8.47	
09/01/2025	 20:30:00	8.41	17.04	14.16	50.05	76.01	8.41	8.41	
09/01/2025	 20:30:01	8.18	17.49	14.38	57.95	75.31	8.18	8.18	
09/01/2025	 20:30:02	8.27	16.61	14.45	57.90	79.77	8.27	8.27	
09/01/2025	 20:30:03	8.46	16.11	14.01	60.39	80.09	8.46	8.46	
09/01/2025	 20:30:04	8.39	16.92	14.28	55.04	71.51	8.39	8.39	
09/01/2025	 20:30:05	8.38	17.43	14.29	53.30	71.84	8.38	8.38	
09/01/2025	 20:30:06	8.15	16.83	14.45	50.11	72.28	8.15	8.15	
09/01/2025	 20:30:07	8.19	16.57	14.48	55.78	72.74	8.19	8.19	
09/01/2025	 20:30:08	8.27	17.28	14.06	56.26	72.01	8.27	8.27	
09/01/2025	 20:30:09	8.41	16.97	14.33	52.00	71.20	8.41	8.41	
09/01/2025	 20:30:10	8.38	16.91	14.06	60.13	75.71	8.38	8.38	
09/01/2025	 20:30:11	8.25	16.73	14.49	53.64	75.14	8.25	8.25	
09/01/2025	 20:30:12	8.07	16.79	14.13	59.76	75.22	8.07	8.07	
09/01/2025	 20:30:13	8.27	16.79	14.36	55.01	79.83	8.27	8.27	
09/01/2025	 20:30:14	8.41	16.95	14.37	50.12	77.70	8.41	8.41	
09/01/2025	 20:30:15	8.46	16.40	14.04	60.00	74.51	8.46	8.46	
09/01/2025	 20:30:16	8.16	17.42	14.45	51.77	70.67	8.16	8.16	
09/01/2025	 20:30:17	8.38	16.17	14.11	58.02	77.60	8.38	8.38	
09/01/2025	 20:30:18	8.09	17.46	14.41	52.85	74.73	8.09	8.09	
09/01/2025	 20:30:19	8.15	16.19	14.02	55.27	75.52	8.15	8.15	
09/01/2025	 20:30:20	8.05	17.41	14.23	59.45	77.42	8.05	8.05	
09/01/2025	 20:30:21	8.39	17.23	14.47	59.29	76.71	8.39	8.39	
09/01/2025	 20:30:22	8.21	16.11	14.33	55.34	73.61	8.21	8.21	
09/01/2025	 20:30:23	8.22	16.53	14.49	52.15	71.36	8.22	8.22	
09/01/2025	 20:30:24	8.24	16.58	14.31	50.93	75.44	8.24	8.24	
09/01/2025	 20:30:25	8.50	16.07	14.07	57.35	77.08	8.50	8.50	
09/01/2025	 20:30:26	8.30	17.35	14.08	51.66	78.60	8.30	8.30	
09/01/2025	 20:30:27	8.42	16.53	14.13	54.28	72.36	8.42	8.42	
09/01/2025	 20:30:28	8.42	16.28	14.39	58.02	73.35	8.42	8.42	
09/01/2025	 20:30:29	8.10	16.65	14.42	60.40	78.01	8.10	8.10	
09/01/2025	 20:30:30	8.48	17.26	14.28	59.97	70.81	8.48	8.48	
09/01/2025	 20:30:31	8.23	16.35	14.37	50.31	75.51	8.23	8.23	
09/01/2025	 20:30:32	8.01	17.07	14.38	59.65	77.29	8.01	8.01	
09/01/2025	 20:30:33	8.03	16.62	14.03	59.35	78.29	8.03	8.03	
09/01/2025	 20:30:34	8.36	16.51	14.30	53.86	78.86	8.36	8.36	
09/01/2025	 20:30:35	8.26	17.04	14.08	53.93	73.49	8.26	8.26	
